point_id_测试点编号,frame_id_帧编号,timestamp_时间戳,found_是否检测到,cx_中心x,cy_中心y,area_面积,circularity_圆度,Xc_m_相机X,Yc_m_相机Y,Zc_m_相机Z,Xr_m_P1参考X,Yr_m_P1参考Y,Zr_m_P1参考Z,camera_ref_x_m_相机相对P1_X,camera_ref_y_m_相机相对P1_Y,camera_ref_z_m_相机相对P1_Z,tracking_ok_跟踪是否正常,tracking_state_跟踪状态,imu_acc_x_IMU加速度X,imu_acc_y_IMU加速度Y,imu_acc_z_IMU加速度Z,imu_gyro_x_IMU角速度X,imu_gyro_y_IMU角速度Y,imu_gyro_z_IMU角速度Z,valid_3d_points_有效3D点数量
1,10,1777990966.9741063,True,681,153,1189.0,0.8439894222088267,0.013988220132887363,-0.10423295944929123,0.35907840728759766,0.016797746646928062,-0.0342529916966378,0.3682373573650289,0.012327671929818053,0.0691228671346465,0.008666873368970793,True,OK,0.4210413992404938,-0.254049688577652,-9.661806106567383,-0.0983891561627388,0.41215500235557556,-0.04612976312637329,593
1,11,1777990967.0439734,True,681,153,1190.0,0.83001786419393,0.011400243267416954,-0.10294777899980545,0.3479078710079193,0.014437679687025645,-0.0326471596700003,0.35713557316463496,0.012378568145823032,0.06914421529331846,0.008707139337040896,True,OK,0.378345251083374,-0.1786251962184906,-9.716078758239746,0.26623982191085815,-0.0052904002368450165,-0.03813192620873451,737
1,12,1777990967.0954916,True,681,153,1191.5,0.8238574594248804,0.0101265087723732,-0.10671475529670715,0.3469390571117401,0.012799744410417821,-0.03630310884735841,0.3562051029557923,0.012431316774936649,0.06915970919906915,0.008736035557959137,True,OK,0.3448473811149597,-0.26659828424453735,-9.683009147644043,-0.04441576078534126,0.05614866316318512,0.08436502516269684,401
1,13,1777990967.1410272,True,681,153,1180.5,0.8263766668132954,0.007637739181518555,-0.1028936430811882,0.3399304747581482,0.010722870616994954,-0.03230974121968614,0.3491991026334197,0.012481413839106496,0.06916528431859092,0.008761309147787607,True,OK,0.439893901348114,-0.1945970505475998,-9.678160667419434,0.11495094001293182,0.29282739758491516,0.01677738130092621,285
1,14,1777990967.1895428,True,681,153,1191.0,0.8307153611485796,0.009603333659470081,-0.09729137271642685,0.33349740505218506,0.013220576899954043,-0.026959806981467178,0.3427508902351824,0.01253011164543476,0.06918102760394562,0.00878260194733366,True,OK,0.47352513670921326,-0.24146878719329834,-9.624186515808105,0.14259132742881775,0.08464672416448593,0.02152053639292717,526
1,15,1777990967.236054,True,681,153,1189.5,0.8083633910218256,0.011172411032021046,-0.10091885924339294,0.33638355135917664,0.014512680575278545,-0.03067477146959961,0.34568662056135524,0.012565273808913348,0.06919477015789985,0.008810360183353079,True,OK,0.3686051070690155,-0.19005027413368225,-9.659423828125,0.11233124136924744,0.0540119893848896,-0.06957249343395233,930
1,16,1777990967.2876973,True,681,153,1184.5,0.819017338617648,0.011993955820798874,-0.09905234724283218,0.33123958110809326,0.015526664247386525,-0.028878233634968973,0.34057679020628395,0.012586455534980315,0.06917748100586253,0.008836960577379723,True,OK,0.3757357597351074,-0.1590138077735901,-9.654705047607422,0.011114958673715591,-0.24117974936962128,0.15213124454021454,817
1,17,1777990967.3348067,True,681,153,1183.5,0.8141758422259258,0.009641407988965511,-0.09852360934019089,0.3315243721008301,0.013359957102221038,-0.028137590548796033,0.34090610157953927,0.012565751535331562,0.06918286532984294,0.008887478988321814,True,OK,0.4590143859386444,-0.21359708905220032,-9.685269355773926,-0.07861943542957306,-0.06235256418585777,0.14844657480716705,487
1,18,1777990967.3828533,True,681,153,1186.5,0.8348476168105101,0.005028467625379562,-0.10567627102136612,0.3442012369632721,0.008109122577995842,-0.03476570718682996,0.3536595118947963,0.012520675164747178,0.06918437996207275,0.008924586399572889,True,OK,0.41864800453186035,-0.22787553071975708,-9.661798477172852,-0.07855961471796036,-0.09232354909181595,0.1185358539223671,68
1,19,1777990967.4324987,True,681,153,1182.5,0.7995658965746429,0.009557769633829594,-0.09967086464166641,0.33693528175354004,0.013067639875267935,-0.029319349862706897,0.3463605173750017,0.012567365747517326,0.0692064816995909,0.008953601989612696,True,OK,0.3470724821090698,-0.22580206394195557,-9.64993953704834,-0.013952222652733326,0.20636588335037231,0.26446911692619324,719
1,20,1777990967.4764302,True,681,153,1179.0,0.8181568695140921,0.009897631593048573,-0.09859386086463928,0.33459362387657166,0.013522206925886756,-0.028285293354841815,0.34402761582698566,0.01259424333884024,0.06922215825605617,0.008970842407712875,True,OK,0.4637196958065033,-0.16373829543590546,-9.701715469360352,0.1428009271621704,0.08419936150312424,-0.009169659577310085,666
1,21,1777990967.5225713,True,681,153,1181.5,0.8029267323806903,0.01353979017585516,-0.10072736442089081,0.33987700939178467,0.016902477739950465,-0.030709869915248517,0.3493241770127593,0.012628478774771898,0.06922942621374441,0.008972036728060165,True,OK,0.4184989035129547,-0.26634833216667175,-9.699379920959473,0.20426516234874725,-0.09632208198308945,-0.18912352621555328,1207
1,22,1777990967.5740252,True,681,153,1185.0,0.8223205118772972,0.013884353451430798,-0.09977565705776215,0.3374447524547577,0.017432259886065813,-0.0297909530281753,0.34689377228692975,0.012646205668948985,0.0692459654609793,0.008980025255932906,True,OK,0.43295952677726746,-0.246676966547966,-9.645328521728516,-0.22657117247581482,0.11435016244649887,-0.09996531903743744,1206
1,23,1777990967.6244311,True,681,153,1190.0,0.8157159293133636,0.011759255081415176,-0.09797070175409317,0.33460482954978943,0.015491232287694657,-0.027788196442769652,0.34406445062219715,0.012657358422484995,0.06925531874207909,0.008995120841348651,True,OK,0.3923799693584442,-0.23794610798358917,-9.70178508758545,0.17665201425552368,0.2630753517150879,0.017254507169127464,857
1,24,1777990967.6750243,True,681,153,1188.5,0.8217831181967744,0.011004134081304073,-0.1003718376159668,0.3350445330142975,0.014526522180468274,-0.030112835031532503,0.34452566694725506,0.012665131463142434,0.0692628254010743,0.009008977058011618,True,OK,0.428085595369339,-0.21883319318294525,-9.715903282165527,0.07643350213766098,-0.183269664645195,-0.002648163354024291,881
1,25,1777990967.7247176,True,681,153,1187.5,0.8210916769341549,0.00817832164466381,-0.10766089707612991,0.34642094373703003,0.011061210984617022,-0.03700935144914823,0.3559649573477332,0.01264212761578313,0.06924051527472194,0.009015839338218206,True,OK,0.3802984952926636,-0.21602734923362732,-9.642801284790039,-0.07747109234333038,0.026656141504645348,0.14628371596336365,105
1,26,1777990967.7719872,True,681,153,1174.0,0.8248112561772166,0.010848029516637325,-0.10005953162908554,0.33767279982566833,0.014429266690112977,-0.029677848592551865,0.34720691194238656,0.012638507842634672,0.06921684097059583,0.009021839954738693,True,OK,0.41163983941078186,-0.23003347218036652,-9.63598346710205,0.0497388131916523,0.2055542767047882,0.17240072786808014,806
1,27,1777990967.8170037,True,681,153,1181.5,0.8270766952897577,0.009941295720636845,-0.09809990227222443,0.33603712916374207,0.013719206392835137,-0.02766758310396199,0.34556218896237134,0.012625628429802391,0.06919648560139781,0.009021658499669474,True,OK,0.4017059803009033,-0.22549818456172943,-9.649847984313965,-0.038019753992557526,0.23152628540992737,-0.1956160068511963,600
1,28,1777990967.8623044,True,681,153,1176.5,0.8338563163976028,0.011675791814923286,-0.09876328706741333,0.33473649621009827,0.015380193194991053,-0.02861532262875432,0.3442336741090386,0.012612016576736223,0.069204113327561,0.009028172917191515,True,OK,0.4279526174068451,-0.1879625767469406,-9.722882270812988,0.020130876451730728,0.17417077720165253,0.019985884428024292,977
1,29,1777990967.9093318,True,681,153,1180.0,0.823042924158687,0.01213966403156519,-0.09906195104122162,0.3342389464378357,0.015741810545506156,-0.02898822994321511,0.34373914937475447,0.012613420686481063,0.06921301167705073,0.009040711637296018,True,OK,0.36372652649879456,-0.22573038935661316,-9.652284622192383,0.07995843887329102,0.11497245728969574,0.08229493349790573,1041
1,30,1777990967.959841,True,681,153,1182.0,0.83470962300317,0.013108666054904461,-0.1000552549958229,0.33625394105911255,0.01669825262429557,-0.029955277642914717,0.3457996571594622,0.012596221681465087,0.06919951397033706,0.009048852115019887,True,OK,0.3635410666465759,-0.2528076469898224,-9.741649627685547,0.20411615073680878,0.08421390503644943,0.02113615721464157,1141
1,31,1777990968.0043511,True,681,153,1178.5,0.8249766289745649,0.013438621535897255,-0.10097864270210266,0.3388928771018982,0.01695894879173217,-0.03091289166311994,0.3484593141333641,0.012566661141887946,0.06919008369787284,0.009069026832410485,True,OK,0.4017581343650818,-0.23261335492134094,-9.647527694702148,0.010379726998507977,-0.2110532820224762,0.2126149982213974,1003
1,32,1777990968.0493515,True,681,153,1184.0,0.8361219942203807,0.010186882689595222,-0.09815456718206406,0.3357229232788086,0.013941267251253947,-0.027788563697826153,0.3452948294956138,0.012553651218093308,0.06917895355695702,0.009075633179153301,True,OK,0.39015311002731323,-0.20172950625419617,-9.650077819824219,0.16854457557201385,-0.15286341309547424,0.08814246952533722,643
1,33,1777990968.0994108,True,681,153,1179.5,0.8114240846737889,0.010487642139196396,-0.10518957674503326,0.3459741473197937,0.013544161962223914,-0.034834022276561495,0.35557257576855805,0.012551296374486869,0.06917529905927491,0.009084446678568964,True,OK,0.44238752126693726,-0.2301483303308487,-9.664103507995605,0.048593513667583466,0.0553731694817543,0.053227122873067856,568
1,34,1777990968.1446602,True,681,153,1179.0,0.8140002187192917,0.012343957088887691,-0.10765023529529572,0.35726669430732727,0.01506920459394253,-0.03751975684150451,0.3668304756648797,0.012614508599376174,0.06919929842162821,0.009079927086196463,True,OK,0.42114293575286865,-0.2040673792362213,-9.664226531982422,0.04977136105298996,0.02494530938565731,-0.03788824751973152,770
1,35,1777990968.190229,True,681,153,1176.0,0.8262163875584217,0.009281011298298836,-0.10372386127710342,0.3456885814666748,0.012545974402603808,-0.03325056403370346,0.3552889999820481,0.012600778356490414,0.06919588277279683,0.009095276095201143,True,OK,0.4731804132461548,-0.20164385437965393,-9.687544822692871,0.018942076712846756,-0.036054469645023346,-0.1590500771999359,624
1,36,1777990968.233412,True,681,153,1182.5,0.7995658937779422,0.009375671856105328,-0.10020986199378967,0.3396832048892975,0.012937358668915957,-0.029785528459367397,0.3492926584058711,0.012521686859009982,0.0691537892525021,0.009108240809931757,True,OK,0.37564852833747864,-0.22161126136779785,-9.72529411315918,0.04853066802024841,0.14593781530857086,0.17373132705688477,598
1,37,1777990968.2819116,True,681,153,1175.0,0.8401692350926228,0.012887663207948208,-0.09990519285202026,0.33773913979530334,0.01639608800479277,-0.029856174074578898,0.34733903635750624,0.012529074185281607,0.06914701302688121,0.00911088684995057,True,OK,0.42050236463546753,-0.20751191675662994,-9.767426490783691,0.07722622901201248,0.026128729805350304,0.1455453634262085,1099
1,38,1777990968.328443,True,681,153,1181.0,0.8054588163714829,0.00869171041995287,-0.10058264434337616,0.3387555778026581,0.012167555817897028,-0.030145516533430262,0.34836122090504495,0.012516720655064466,0.06914149471519349,0.00911245797911258,True,OK,0.4159579873085022,-0.19270804524421692,-9.713406562805176,-0.07996334880590439,0.028566792607307434,0.330114483833313,507
1,39,1777990968.374805,True,681,153,1179.5,0.8214635278474908,0.00869037490338087,-0.09958150237798691,0.3359951674938202,0.012139063128557705,-0.029083813169681044,0.3455954123191835,0.012578382901411039,0.06908332535693573,0.009072351114380055,True,OK,0.43978896737098694,-0.2419920414686203,-9.65454387664795,-0.14013513922691345,-0.24370072782039642,-0.12294968962669373,515
1,40,1777990968.4223244,True,681,153,1180.5,0.8366913614917358,0.012342850677669048,-0.0996156707406044,0.3363608121871948,0.015879765148607776,-0.029638078261723075,0.3459036069503821,0.012597181064065426,0.06910041094854916,0.009074037011248,True,OK,0.3852235972881317,-0.22569359838962555,-9.661745071411133,-0.13527224957942963,0.0848093181848526,-0.03848741576075554,1096
1,41,1777990968.4715476,True,681,153,1188.0,0.8244023403398444,0.010062080807983875,-0.10110530257225037,0.34259679913520813,0.013410790393405347,-0.030908589375439395,0.35212591519217307,0.012655138826025342,0.06912145629262345,0.009066862825883055,True,OK,0.3326869606971741,-0.22175109386444092,-9.713459968566895,0.08077675104141235,0.05431089550256729,-0.0388365238904953,480
1,42,1777990968.520443,True,681,153,1179.5,0.8114240861051791,0.009439925663173199,-0.09931821376085281,0.33593985438346863,0.013119373423035218,-0.028978888679526395,0.3455102892273889,0.012610213117352087,0.06910569744234185,0.00907610507624802,True,OK,0.363446444272995,-0.2456730455160141,-9.741588592529297,-0.10579797625541687,-0.005082074552774429,-0.06729481369256973,673
1,43,1777990968.5679903,True,681,153,1183.0,0.8209326335202322,0.009271201677620411,-0.10453201830387115,0.3577409088611603,0.012414314128336802,-0.0341068443335526,0.36732538573028733,0.012611335583761603,0.06910941466771552,0.009082701276904203,True,OK,0.35413262248039246,-0.2906700372695923,-9.713467597961426,0.10527573525905609,-0.2123827487230301,0.08972276747226715,306
1,44,1777990968.620954,True,681,153,1178.0,0.827621520420038,0.01288820430636406,-0.0984848365187645,0.33709996938705444,0.01649636766590902,-0.028552072540954234,0.34663644618148953,0.01265555139987698,0.06912155409476967,0.009076275270644084,True,OK,0.377936452627182,-0.24689802527427673,-9.633395195007324,-0.04591457173228264,-0.2448747456073761,-0.21526888012886047,933
1,45,1777990968.6708653,True,681,153,1182.0,0.8202386877965951,0.011435654014348984,-0.10049647092819214,0.33788251876831055,0.01499682350920361,-0.030344556889248437,0.34748606273745813,0.012583008535850293,0.06907619774548937,0.0091007817542152,True,OK,0.421204149723053,-0.21601231396198273,-9.668975830078125,0.04818357154726982,-0.12435564398765564,-0.09568732976913452,933
1,46,1777990968.7229064,True,681,153,1182.5,0.838108875796538,0.011726043187081814,-0.09771662950515747,0.33451247215270996,0.015363005490822907,-0.027774615564671562,0.3440175035781499,0.012711897624456202,0.06911124912819763,0.009068649801656156,True,OK,0.39012864232063293,-0.19708479940891266,-9.661836624145508,0.10893970727920532,-0.12411265075206757,-0.03477916494011879,964
1,47,1777990968.770362,True,681,153,1181.0,0.8340034388889541,0.009997406974434853,-0.09859808534383774,0.3368557393550873,0.013606913682342061,-0.028464119033642706,0.34634739925471986,0.012758479754478481,0.06912818235556144,0.009051768412020572,True,OK,0.41398441791534424,-0.2492990344762802,-9.659507751464844,-0.20024041831493378,-0.06375256180763245,-0.003906966652721167,719
1,48,1777990968.8158653,True,681,153,1181.5,0.8270766938179976,0.012379549443721771,-0.10148260742425919,0.3411172032356262,0.015745060817560236,-0.03152498952557634,0.3506085019049812,0.012792201028599324,0.06914170843383322,0.00903798833806466,True,OK,0.3970552086830139,-0.17643854022026062,-9.744115829467773,-0.13986392319202423,-0.06316427141427994,0.08786163479089737,1068
1,49,1777990968.863008,True,681,153,1175.5,0.8331475577394554,0.011552919633686543,-0.09902755171060562,0.33831843733787537,0.015179228846220805,-0.029004249259296948,0.34778630217321743,0.012821681760181,0.06915372273188981,0.009025700126705137,True,OK,0.3756943345069885,-0.21469487249851227,-9.748872756958008,0.05006273835897446,0.05451923608779907,-0.037938520312309265,944
1,50,1777990968.9120255,True,681,153,1185.5,0.8298767827138932,0.009550187736749649,-0.09918360412120819,0.3347165882587433,0.013196568138435954,-0.02897869957227442,0.3441736146599144,0.012848237486714542,0.069164573044597,0.009014600796852228,True,OK,0.39702287316322327,-0.22796882688999176,-9.656965255737305,-0.1960992068052292,0.32443520426750183,0.14036314189434052,716
1,51,1777990968.956974,True,681,153,1186.0,0.8375343609569472,0.014205352403223515,-0.10380090773105621,0.35313624143600464,0.01742965688989697,-0.0339165119553923,0.3626047857011318,0.012872259919737537,0.06917438672421106,0.009004556288695932,True,OK,0.4090297222137451,-0.23103109002113342,-9.734739303588867,0.019138524308800697,0.05375943332910538,-0.06898307055234909,750
1,52,1777990969.0076594,True,681,153,1188.0,0.8244023374186142,0.009557243436574936,-0.1003568172454834,0.3345833122730255,0.013140263501131195,-0.030129369441550743,0.34402645121096626,0.012894003398852943,0.0691832756935128,0.008995463996981614,True,OK,0.3947164714336395,-0.24235306680202484,-9.666433334350586,-0.22876112163066864,0.08457745611667633,-0.03828609734773636,640
1,53,1777990969.0521522,True,681,153,1179.5,0.8214635263894535,0.011326191015541553,-0.09935752302408218,0.33438292145729065,0.015014098604668014,-0.029291719274165472,0.34381378091172976,0.012913685640421202,0.06919132199390769,0.008987233286418603,True,OK,0.3853209316730499,-0.23553048074245453,-9.69477653503418,-0.01580057479441166,-0.15351583063602448,-0.03342513367533684,930
1,54,1777990969.0975993,True,681,153,1187.0,0.8095509032279772,0.00894917268306017,-0.09887410700321198,0.33439427614212036,0.012710135423497517,-0.028582085679191602,0.34381496192123745,0.012931501636162548,0.0691986002060785,0.008979782902048162,True,OK,0.4281598925590515,-0.23808029294013977,-9.737144470214844,0.045971907675266266,-0.06310651451349258,0.08703262358903885,553
1,55,1777990969.1465187,True,681,153,1179.5,0.8359825983442685,0.01302054338157177,-0.10255559533834457,0.344343364238739,0.016599381776087406,-0.03245212589590527,0.3538707066345121,0.012793756925690862,0.0691528896070619,0.009020775179471014,True,OK,0.3685772120952606,-0.23519596457481384,-9.649985313415527,-0.047280777245759964,-0.03276856243610382,0.11750935018062592,967
1,56,1777990969.2008402,True,681,153,1183.0,0.8209326349746997,0.007867077365517616,-0.10165097564458847,0.33771616220474243,0.011459980108665165,-0.031194193940377177,0.3472242581792577,0.012764181093988258,0.06915084694759586,0.009028767672579534,True,OK,0.38717320561408997,-0.25797563791275024,-9.795692443847656,0.016766700893640518,0.05551100894808769,0.05382184684276581,461
1,57,1777990969.250209,True,681,153,1180.5,0.8366913554992077,0.010336938314139843,-0.0997328832745552,0.33758288621902466,0.014092680475886347,-0.029479694673712597,0.3471216600251978,0.012667593808992348,0.0691060558776751,0.009046928221496116,True,OK,0.3374105393886566,-0.206959530711174,-9.663981437683105,-0.04614255577325821,0.026225382462143898,0.08541823923587799,818
1,58,1777990969.3016696,True,681,153,1181.5,0.8270766967615176,0.009257201105356216,-0.10173699259757996,0.33891361951828003,0.012760045224757304,-0.03142265308832636,0.3484667759745765,0.012627886884274315,0.06909118164811898,0.009062143580093548,True,OK,0.38757097721099854,-0.2567940056324005,-9.678206443786621,0.10983588546514511,0.025343243032693863,0.02351617068052292,579
1,59,1777990969.3464952,True,681,153,1190.0,0.8403590929129724,0.012430229224264622,-0.10083184391260147,0.3400357961654663,0.01594764653467568,-0.03084031498434462,0.34958412639373837,0.01261456764191089,0.06909031478270847,0.00907175681119248,True,OK,0.42547306418418884,-0.2449169158935547,-9.701623916625977,0.1709880381822586,0.02525564469397068,0.05378098785877228,1101
1,60,1777990969.392997,True,681,153,1188.5,0.8319768549310737,0.011849774047732353,-0.09956654161214828,0.3380718231201172,0.015457081665837499,-0.029549126584039163,0.3476464357659035,0.012496963706752065,0.06906597150990874,0.009101355945009989,True,OK,0.35411307215690613,-0.22648176550865173,-9.722874641418457,-0.016335904598236084,-0.18349158763885498,-0.06300842761993408,891
1,61,1777990969.438171,True,681,153,1179.0,0.8283240809479884,0.013241907581686974,-0.09907711297273636,0.3349766433238983,0.01682206156714955,-0.029189135879367875,0.34456417567767045,0.012464379833533707,0.06905358665596142,0.00910873589063205,True,OK,0.39734432101249695,-0.2803660035133362,-9.661882400512695,0.11479812860488892,0.23330314457416534,-0.04244229570031166,1227
1,62,1777990969.4870696,True,681,153,1183.0,0.8209326320657645,0.012297340668737888,-0.09994467347860336,0.3348899185657501,0.015720021727863805,-0.02986808054303178,0.3444925167751535,0.01256145287380698,0.06901516319518915,0.009077031962892298,True,OK,0.34004050493240356,-0.23549500107765198,-9.664141654968262,-0.14023250341415405,0.20868924260139465,0.41881030797958374,1092
1,63,1777990969.532691,True,681,153,1183.0,0.8458895362677215,0.010655193589627743,-0.09869271516799927,0.3352854549884796,0.014273543911874794,-0.028683997515110818,0.3448227507549878,0.012560300985087945,0.06903415392874683,0.009087216172237336,True,OK,0.34474220871925354,-0.22867488861083984,-9.69942569732666,-0.0440998375415802,-0.0648348480463028,-0.12681688368320465,810
1,64,1777990969.578201,True,681,153,1185.0,0.822320516248077,0.012800967320799828,-0.09953062981367111,0.3357440233230591,0.01634734423490666,-0.029683125905998593,0.34529617853850075,0.012568834070483193,0.06903321141011995,0.00908929603839967,True,OK,0.3661005198955536,-0.2968427538871765,-9.621665954589844,0.07697403430938721,0.0865759328007698,0.20600351691246033,1159
1,65,1777990969.6291177,True,681,153,1183.5,0.8141758436621702,0.014426738023757935,-0.1048370823264122,0.3527935743331909,0.017357847029592782,-0.035084406543203245,0.3623372728523761,0.012640437390220574,0.06905304830585451,0.00907336691891578,True,OK,0.4710548222064972,-0.20193520188331604,-9.718323707580566,-0.006544281728565693,0.32237035036087036,-0.10518162697553635,1135
1,66,1777990969.6795018,True,681,153,1185.5,0.8298767871441212,0.013740536756813526,-0.10302869230508804,0.34708645939826965,0.017037086324817784,-0.033222298740020674,0.3566413004654558,0.012651884086322673,0.06907832715624533,0.009095510635326489,True,OK,0.37812915444374084,-0.19709204137325287,-9.654712677001953,0.1152963861823082,0.05182860791683197,-0.3140999376773834,842
1,67,1777990969.727563,True,681,153,1183.5,0.8537756183690823,0.013309194706380367,-0.0997236892580986,0.3371986448764801,0.01680358858965087,-0.029914053569780913,0.3467286364343498,0.012689355609545195,0.06909353771246704,0.00908171296993342,True,OK,0.39719730615615845,-0.19270187616348267,-9.704174995422363,0.14004242420196533,-0.034080926328897476,0.024818580597639084,1219
1,68,1777990969.7780452,True,681,153,1187.5,0.8312768323354228,0.007576769683510065,-0.10239502787590027,0.34275683760643005,0.011053501512896167,-0.03190631368037766,0.35235387095698917,0.012619907206803699,0.06906825923299513,0.009095832600029361,True,OK,0.4043251872062683,-0.24744361639022827,-9.706518173217773,0.1743057519197464,0.05387059971690178,-0.09991651773452759,445
1,69,1777990969.8295245,True,681,154,1190.5,0.84814475640063,0.008702244609594345,-0.10159166902303696,0.34073564410209656,0.011995859646617466,-0.03125576589135432,0.35025150912328695,0.012824634339889965,0.06905396632366322,0.009026295820897132,True,OK,0.39492106437683105,-0.22310593724250793,-9.647726058959961,-0.07424960285425186,0.025212032720446587,-0.06743641942739487,562
1,70,1777990969.8794012,True,681,154,1184.5,0.8544970172861664,0.013146813958883286,-0.10441506654024124,0.35879361629486084,0.01651834567904919,-0.034338244356990025,0.36835003771372293,0.012742892404416858,0.06903678153233399,0.009034641568819368,True,OK,0.36838918924331665,-0.2048124074935913,-9.706380844116211,-0.01261133048683405,0.08486711233854294,-0.007940870709717274,503
1,71,1777990969.9267466,True,681,154,1177.5,0.8345650780418619,0.010611086152493954,-0.09950956702232361,0.33438798785209656,0.014360353714145933,-0.029356380767400707,0.34391840871671714,0.012665266708861348,0.06902392874565806,0.009032582085850017,True,OK,0.40428048372268677,-0.22396090626716614,-9.739459037780762,0.10815184563398361,-0.06342240422964096,0.056287217885255814,776
1,72,1777990969.9712663,True,681,153,1178.5,0.8207670786660153,0.01284443587064743,-0.0999814048409462,0.3376278579235077,0.016349450113324653,-0.030294445024025177,0.34701621331670324,0.012855845341729106,0.06926202408225202,0.00903672358750174,True,OK,0.31385964155197144,-0.22582268714904785,-9.633540153503418,0.07555852830410004,-0.2432464361190796,-0.06204940006136894,1131
1,73,1777990970.0203338,True,681,153,1189.5,0.8474323275325158,0.013889836147427559,-0.09830426424741745,0.3340471386909485,0.01763497948426179,-0.028463601565247944,0.34350518285106246,0.012881033271873281,0.06927723925866971,0.00903803227348834,True,OK,0.4113820791244507,-0.2117205709218979,-9.708817481994629,-0.07268507033586502,0.17449837923049927,-0.009643197990953922,1150
