point_id_测试点编号,frame_id_帧编号,timestamp_时间戳,found_是否检测到,cx_中心x,cy_中心y,area_面积,circularity_圆度,Xc_m_相机X,Yc_m_相机Y,Zc_m_相机Z,Xr_m_P1参考X,Yr_m_P1参考Y,Zr_m_P1参考Z,camera_ref_x_m_相机相对P1_X,camera_ref_y_m_相机相对P1_Y,camera_ref_z_m_相机相对P1_Z,tracking_ok_跟踪是否正常,tracking_state_跟踪状态,imu_acc_x_IMU加速度X,imu_acc_y_IMU加速度Y,imu_acc_z_IMU加速度Z,imu_gyro_x_IMU角速度X,imu_gyro_y_IMU角速度Y,imu_gyro_z_IMU角速度Z,valid_3d_points_有效3D点数量
1,0,1777995326.38609,True,673,526,1755.5,0.8784708356112003,0.006185743026435375,0.04406564682722092,0.20707088708877563,-0.0032593310713649112,-0.00042983058506659236,0.2179551650989925,-0.005796186549583951,-0.03898413168311672,0.009711252443792793,True,OK,0.4154100716114044,-0.20174525678157806,-9.740766525268555,0.0876673087477684,0.46675655245780945,-0.09063197672367096,1500
1,1,1777995326.4966269,True,673,526,1764.5,0.873814522540271,0.006182823795825243,0.044033486396074295,0.20704427361488342,-0.0032796662091629392,-0.0004784221672867999,0.21792274120855826,-0.005760256747329725,-0.039133599789715534,0.009730209198981508,True,OK,0.42270809412002563,-0.2510220408439636,-9.672574043273926,-0.20600207149982452,-0.3952891230583191,-0.06942974030971527,1500
1,2,1777995326.5435467,True,673,526,1764.5,0.8738145212324352,0.006182888988405466,0.04403626173734665,0.2070990651845932,-0.003257606696328022,-0.0004900358991604802,0.2179415246491413,-0.005761341753787583,-0.039024774181531906,0.009671871265249014,True,OK,0.5080745816230774,-0.1580517292022705,-9.707658767700195,-0.357265442609787,-0.3678100109100342,-0.3145882785320282,1500
1,3,1777995326.5892355,True,673,526,1762.5,0.8990792723711888,0.006197679787874222,0.04406457021832466,0.20723102986812592,-0.0032194551325527548,-0.0004483911408498199,0.21807172414907436,-0.0057121318709989575,-0.03917096117842835,0.009699109691595237,True,OK,0.43255048990249634,-0.2193932682275772,-9.611552238464355,-0.141924187541008,-0.21580782532691956,0.018153347074985504,1500
1,4,1777995326.6352317,True,673,526,1765.5,0.8743097366443254,0.006187823601067066,0.04407280683517456,0.20721374452114105,-0.003237789525242186,-0.000527691310536824,0.21805603778512192,-0.005746536002258859,-0.039179076362136946,0.00968614071160449,True,OK,0.484374076128006,-0.13416461646556854,-9.686539649963379,-0.1685803085565567,-0.1293589472770691,-0.2290167212486267,1500
1,5,1777995326.6811988,True,673,526,1761.5,0.8723288671364086,0.0061806379817426205,0.04403616860508919,0.20707057416439056,-0.0032495309163959353,-0.0005702855032036352,0.2179265203568208,-0.0057815193980889955,-0.03909606593291909,0.00968396852685135,True,OK,0.4939790964126587,-0.21218734979629517,-9.637138366699219,-0.04302418977022171,0.049660373479127884,-0.1418297439813614,1500
1,6,1777995326.7444878,True,673,526,1766.0,0.8810250864144337,0.006187275517731905,0.04405142366886139,0.20712673664093018,-0.003209335857960802,-0.00035259973611499306,0.21790353623978698,-0.00572613452930034,-0.038816777867304794,0.009590147178384705,True,OK,0.5224013328552246,-0.18658196926116943,-9.712392807006836,0.2714064419269562,0.40665391087532043,-0.05961787328124046,1500
1,7,1777995326.8182936,True,673,526,1765.5,0.8615897187429051,0.0061912438832223415,0.04406806826591492,0.2072007656097412,-0.0032006363818260436,-0.00025547004677839696,0.21795173563859174,-0.0057667932714625956,-0.03875052167474501,0.009567405014257775,True,OK,0.42748767137527466,-0.15136703848838806,-9.7102632522583,-0.13507235050201416,-0.07015305757522583,-0.2916388213634491,1500
1,8,1777995326.8973622,True,673,526,1764.5,0.8868109604937493,0.006187315098941326,0.044063910841941833,0.2071875035762787,-0.003268429102675362,-0.00027314136536078,0.2179554640450729,-0.005765919911528589,-0.038968972132497136,0.00962167426076661,True,OK,0.49176281690597534,-0.1915414035320282,-9.717309951782227,0.22724130749702454,-0.3061048686504364,0.04904566705226898,1500
1,9,1777995326.963441,True,673,526,1771.0,0.8835194935991241,0.006173638626933098,0.04404968023300171,0.20715652406215668,-0.0032623265600304156,-0.0003455235279882802,0.21796146105061448,-0.005743486915811778,-0.03902949983345871,0.009659498927049119,True,OK,0.4180586338043213,-0.18400993943214417,-9.634969711303711,-0.1372416764497757,-0.00860185083001852,-0.07861831039190292,1500
1,10,1777995327.0293128,True,673,526,1771.5,0.8772810592218312,0.006179105956107378,0.044036462903022766,0.20711660385131836,-0.0032398105876215878,-0.0004143328499108317,0.2179256007238691,-0.005752755263557511,-0.0390589677889776,0.009659049626934622,True,OK,0.4944118857383728,-0.21931710839271545,-9.63977336883545,-0.010045740753412247,-0.010920590721070766,-0.2935448884963989,1500
1,11,1777995327.09501,True,673,526,1763.0,0.892658683878717,0.006201095413416624,0.0440034419298172,0.20726539194583893,-0.00321770451767901,-0.00046710320353539857,0.21807130478115436,-0.005752899729741012,-0.039072822768063245,0.009656165248055385,True,OK,0.49424493312835693,-0.2310740351676941,-9.623180389404297,-0.040548086166381836,0.13892227411270142,-0.17440165579319,1500
1,12,1777995327.1624553,True,673,526,1771.5,0.8682270841869646,0.006166383624076843,0.04401363804936409,0.20729614794254303,-0.003287392512644015,-0.00048107145832849193,0.21809626189368098,-0.005802308102718087,-0.039080246424578004,0.009647955437005577,True,OK,0.4799005389213562,-0.1840272694826126,-9.67259693145752,-0.14166195690631866,-0.3368346393108368,-0.16296932101249695,1500
1,13,1777995327.2168407,True,673,526,1765.5,0.8743097458043643,0.006203652825206518,0.043998654931783676,0.20736683905124664,-0.0032560957369858227,-0.0004802411965131072,0.21815376948435986,-0.005816807619031588,-0.038995517722761636,0.009622263205209584,True,OK,0.4704315960407257,-0.2741115093231201,-9.627891540527344,0.07482439279556274,-0.03638753294944763,0.19671721756458282,1500
1,14,1777995327.2753503,True,673,526,1763.0,0.8795284465922604,0.006200201343744993,0.04402194172143936,0.20743095874786377,-0.003300348484191252,-0.00044667118737806797,0.21824362292616717,-0.00587093801449135,-0.03896581401007312,0.009644379872990425,True,OK,0.48196378350257874,-0.23934978246688843,-9.72890853881836,0.3928319215774536,0.2876303493976593,-0.02678336575627327,1500
